ProductName,MRP,SKU,Subcategory,Unit,Stock,MinStock,Description
OLD SPICE FRESH LIME,349,OLDSPIFRE-4619,GENERAL,piece,100,10,OLD SPICE FRESH LIME
ARIEL FRONT LOAD,10,ARIFROLOA-4620,GENERAL,piece,100,10,ARIEL FRONT LOAD
YARDLEY SAND WOOD DEO,225,YARSANWOO-4621,GENERAL,piece,100,10,YARDLEY SAND WOOD DEO
hauser ball pen,100,HAUBALPEN-4622,GENERAL,piece,100,10,hauser ball pen
XO GEL BLUE RS 100 (10)PIS,100,XOGELBLU-4623,GENERAL,piece,100,10,XO GEL BLUE RS 100 (10)PIS
ec wash rose (2kg),99,ECWASROS-4624,GENERAL,bag,100,10,ec wash rose (2kg)
ec wash detergent(2kg),99,ECWASDET-4625,GENERAL,bag,100,10,ec wash detergent(2kg)
ec wash malli(2kg),99,ECWASMAL-4626,GENERAL,bag,100,10,ec wash malli(2kg)
GOKUL RED SANTAL SOAP,42,GOKREDSAN-4627,PERSONAL_CARE,piece,100,10,GOKUL RED SANTAL SOAP
VICKS  VAPORUB 5ML,25,VICVAP5ML-4628,GENERAL,ml,100,10,VICKS  VAPORUB 5ML
VICKS  VAPORUB 10ML,48,VICVAP10M-4629,GENERAL,ml,100,10,VICKS  VAPORUB 10ML
VICKS VAPORUB 50ML,199,VICVAP50M-4630,GENERAL,ml,100,10,VICKS VAPORUB 50ML
ORAL-B CAVITY BUY 4,120,ORACAVBUY-4631,GENERAL,piece,100,10,ORAL-B CAVITY BUY 4
ORAL-B CRISSCROSS 2*2,160,ORACRI22-4632,GENERAL,piece,100,10,ORAL-B CRISSCROSS 2*2
MTR RAVA IDLI,150,MTRRAVIDL-4633,FLOUR,piece,100,10,MTR RAVA IDLI
GRB RAVA DOSA MIX,140,GRBRAVDOS-4634,FLOUR,piece,100,10,GRB RAVA DOSA MIX
WHIS (360) XL,650,WHI360XL-4635,GENERAL,piece,100,10,WHIS (360) XL
PAMPERS NEW BABY,210,PAMNEWBAB-4636,BABY_CARE,piece,100,10,PAMPERS NEW BABY
WHIS REGULAR 20PADS,115,WHIREG20P-4637,GENERAL,piece,100,10,WHIS REGULAR 20PADS
WHIS M - L 12 PIS,599,WHIML-4638,GENERAL,piece,100,10,WHIS M - L 12 PIS
WHIS NIGHT (10PADS),350,WHINIG10P-4639,GENERAL,piece,100,10,WHIS NIGHT (10PADS)
CLASSMATE 1039 BROAD RULED 172PG,55,CLA103BRO-4640,GENERAL,piece,100,10,CLASSMATE 1039 BROAD RULED 172PG
DEV ACHAPPAM,115,DEVACH-4641,GENERAL,piece,100,10,DEV ACHAPPAM
DEV KUZHAL MURUKKU RS 90,90,DEVKUZMUR-4642,GENERAL,piece,100,10,DEV KUZHAL MURUKKU RS 90
DEV THENKUZHAL MURUKKU RS 95,95,DEVTHEMUR-4643,GENERAL,piece,100,10,DEV THENKUZHAL MURUKKU RS 95
SENSODYNE FRESH MINT 100G,186,SENFREMIN-4644,GENERAL,piece,100,10,SENSODYNE FRESH MINT 100G
SF SUPER MILK (20RS),20,SFSUPMIL-4645,DAIRY,piece,100,10,SF SUPER MILK (20RS)
SF SUPER MILK(10RS),10,SFSUPMIL-4646,DAIRY,piece,100,10,SF SUPER MILK(10RS)
SENSODYNE FRESH GEL 100G,186,SENFREGEL-4647,GENERAL,piece,100,10,SENSODYNE FRESH GEL 100G
SF ALL ROUNDER SWEETAND SALT,10,SFALLROU-4648,GENERAL,liter,100,10,SF ALL ROUNDER SWEETAND SALT
CHEESE WOW 128G,50,CHEWOW128-4649,GENERAL,piece,100,10,CHEESE WOW 128G
IODEX ACTIVE 35,35,IODACT35-4650,GENERAL,piece,100,10,IODEX ACTIVE 35
ELITE FRUIT CAKE,40,ELIFRUCAK-4651,BAKERY,piece,100,10,ELITE FRUIT CAKE
MILKY MIST PANNER 500G,350,MILMISPAN-4652,DAIRY,piece,100,10,MILKY MIST PANNER 500G
GOOD HOME SUPREME BROOM RS.195,195,GOOHOMSUP-4653,GENERAL,piece,100,10,GOOD HOME SUPREME BROOM RS.195
MALABAR COCO OIL 475ML JAR,347,MALCOCOIL-4654,OILS,ml,100,10,MALABAR COCO OIL 475ML JAR
EXO 2 IN 1 SCRUB,35,EXO2IN-4655,GENERAL,piece,100,10,EXO 2 IN 1 SCRUB
EXO HEAVY SCRUB,25,EXOHEASCR-4656,GENERAL,piece,100,10,EXO HEAVY SCRUB
EXO BACTO SCRUB,10,EXOBACSCR-4657,GENERAL,piece,100,10,EXO BACTO SCRUB
FOGG PRINCE 30ML,170,FOGPRI30M-4658,HOUSEHOLD,ml,100,10,FOGG PRINCE 30ML
KELL HERS CHOCOS 325G,255,KELHERCHO-4659,GENERAL,piece,100,10,KELL HERS CHOCOS 325G
KELL STRAWBERRY,190,KELSTR-4660,GENERAL,piece,100,10,KELL STRAWBERRY
KELL FROOT LOOPS 285 G,215,KELFROLOO-4661,GENERAL,piece,100,10,KELL FROOT LOOPS 285 G
KELL REALHONEY,199,KELREA-4662,GENERAL,piece,100,10,KELL REALHONEY
BAMBINO RAVA 500G,49,BAMRAV500-4663,FLOUR,piece,100,10,BAMBINO RAVA 500G
PRIL LIME SOAP 500G,65,PRILIMSOA-4664,PERSONAL_CARE,piece,100,10,PRIL LIME SOAP 500G
CHING SCHEZWAN NOODLES,20,CHISCHNOO-4665,GENERAL,piece,100,10,CHING SCHEZWAN NOODLES
CHING HOT GARLIC NOODLES,15,CHIHOTGAR-4666,GENERAL,piece,100,10,CHING HOT GARLIC NOODLES
PLATE PAPPER,80,PLAPAP-4667,GENERAL,piece,100,10,PLATE PAPPER
DEV POPCORN,60,DEVPOP-4668,GENERAL,piece,100,10,DEV POPCORN
VICCO TURMERIC CRM 15 G,80,VICTURCRM-4669,SPICES,piece,100,10,VICCO TURMERIC CRM 15 G
NARASUS INS STRONG 50G BOT,145,NARINSSTR-4670,GENERAL,piece,100,10,NARASUS INS STRONG 50G BOT
GRB PAYASAM MIX 180G,125,GRBPAYMIX-4671,GENERAL,piece,100,10,GRB PAYASAM MIX 180G
AXE BRAND 5ML,120,AXEBRA5ML-4672,GENERAL,ml,100,10,AXE BRAND 5ML
AXE BRAND 3ML,80,AXEBRA3ML-4673,GENERAL,ml,100,10,AXE BRAND 3ML
GOOD HOME ODOUR REM,170,GOOHOMODO-4674,GENERAL,piece,100,10,GOOD HOME ODOUR REM
BAKING POWDER 100G,26,BAKPOW100-4675,GENERAL,piece,100,10,BAKING POWDER 100G
MONKEY 555 SCRUBER,25,MON555SCR-4676,GENERAL,piece,100,10,MONKEY 555 SCRUBER
FIAMA GEL BAR,40,FIAGELBAR-4677,GENERAL,piece,100,10,FIAMA GEL BAR
TOOR DALL WHOLE 500G,70,TOODALWHO-4678,DHALL,piece,100,10,TOOR DALL WHOLE 500G
TOOR DALL WHOLE 250G,35,TOODALWHO-4679,DHALL,piece,100,10,TOOR DALL WHOLE 250G
saffola heney 100g rs 65,65,SAFHEN100-4680,GENERAL,piece,100,10,saffola heney 100g rs 65
VANISH OXI ACTION 180ML,78,VANOXIACT-4681,GENERAL,ml,100,10,VANISH OXI ACTION 180ML
DENVER SPORTING CLUB 165ML,220,DENSPOCLU-4682,GENERAL,ml,100,10,DENVER SPORTING CLUB 165ML
RAS SESAME 50G,18,RASSES50G-4683,GENERAL,piece,100,10,RAS SESAME 50G
SOFY DRY SKIN HL 6PADS.,42,SOFDRYSKI-4684,GENERAL,piece,100,10,SOFY DRY SKIN HL 6PADS.
PONDS MAN PIMPLE CLEAR FACE WASH 50G,120,PONMANPIM-4685,GENERAL,piece,100,10,PONDS MAN PIMPLE CLEAR FACE WASH 50G
RORITO BMAX (PAC),25,RORBMAPAC-4686,GENERAL,piece,100,10,RORITO BMAX (PAC)
RORITO BMAX  BAC (RED),35,RORBMABAC-4687,GENERAL,piece,100,10,RORITO BMAX  BAC (RED)
RORITO BMAX PAC (BLACK),25,RORBMAPAC-4688,GENERAL,piece,100,10,RORITO BMAX PAC (BLACK)
kpl coconut oil 1l,585,KPLCOCOIL-4689,OILS,piece,100,10,kpl coconut oil 1l
KING  MUSTARD OIL,60,KINMUSOIL-4690,OILS,piece,100,10,KING  MUSTARD OIL
ARUN REDVELVET ICO,50,ARUREDICO-4691,GENERAL,piece,100,10,ARUN REDVELVET ICO
KELL NUTS,389,KELNUT-4692,GENERAL,piece,100,10,KELL NUTS
LIA LAVEDER ROOM FRESHNER 127G,169,LIALAVROO-4693,GENERAL,piece,100,10,LIA LAVEDER ROOM FRESHNER 127G
EVEREADY D1050R20P,45,EVED10-4694,GENERAL,piece,100,10,EVEREADY D1050R20P
DRISHTI CLASSIC FEEDING BOTTLE 125ML,80,DRICLAFEE-4695,GENERAL,ml,100,10,DRISHTI CLASSIC FEEDING BOTTLE 125ML
DRISHTI ACTIV FEEDING BOTTLE 125ML,140,DRIACTFEE-4696,GENERAL,ml,100,10,DRISHTI ACTIV FEEDING BOTTLE 125ML
DRISHTI SMART FEEDING BOTTLE 125ML,105,DRISMAFEE-4697,GENERAL,ml,100,10,DRISHTI SMART FEEDING BOTTLE 125ML
AC VATHAKULAMBU RICE PASTE 200G,109,ACVATRIC-4698,RICE,piece,100,10,AC VATHAKULAMBU RICE PASTE 200G
STAYFREE  ADVANCED XL,110,STAADVXL-4699,GENERAL,piece,100,10,STAYFREE  ADVANCED XL
STAYFREE NIGHT XXL,150,STANIGXXL-4700,GENERAL,piece,100,10,STAYFREE NIGHT XXL
STAYFREE XXL BUY 2 GET 1 RS.420,420,STAXXLBUY-4701,GENERAL,piece,100,10,STAYFREE XXL BUY 2 GET 1 RS.420
STAYFREE XXL BUY 2 GET 1 RS.210,210,STAXXLBUY-4702,GENERAL,piece,100,10,STAYFREE XXL BUY 2 GET 1 RS.210
HATSUN PANEER 200G,125,HATPAN200-4703,GENERAL,piece,100,10,HATSUN PANEER 200G
MENTOS MINT RS.10,10,MENMINRS1-4704,GENERAL,piece,100,10,MENTOS MINT RS.10
GARNIER MAN SHAMPOO RS.35,35,GARMANSHA-4705,PERSONAL_CARE,piece,100,10,GARNIER MAN SHAMPOO RS.35
NAVRATNA OIL 450ML,340,NAVOIL450-4706,OILS,ml,100,10,NAVRATNA OIL 450ML
MILLET COOKIES RS60,60,MILCOORS6-4707,SNACKS,piece,100,10,MILLET COOKIES RS60
ELANADU GHEE 1000ML RS 880,880,ELAGHE100-4708,GHEE,ml,100,10,ELANADU GHEE 1000ML RS 880
ELANADU GHEE 500ML,450,ELAGHE500-4709,GHEE,ml,100,10,ELANADU GHEE 500ML
KARE IN ADULT 2 NOS DIAPERS XL,59,KARINADU-4710,GENERAL,liter,100,10,KARE IN ADULT 2 NOS DIAPERS XL
CONTINENTAL MALGUDI FILTER COFFEE 200G,170,CONMALFIL-4711,GENERAL,liter,100,10,CONTINENTAL MALGUDI FILTER COFFEE 200G
EVEREVE 1+1,80,EVE11-4712,GENERAL,piece,100,10,EVEREVE 1+1
CONTINENTAL XTRA INSTTANT 50G,135,CONXTRINS-4713,GENERAL,piece,100,10,CONTINENTAL XTRA INSTTANT 50G
CONTINENTAL XTRA RS.5,5,CONXTRRS5-4714,GENERAL,piece,100,10,CONTINENTAL XTRA RS.5
CONTINENTAL MALGUDI FRESH FC 50G,60,CONMALFRE-4715,GENERAL,piece,100,10,CONTINENTAL MALGUDI FRESH FC 50G
LUVLAP WIPES ALOE VERA RS.115,115,LUVWIPALO-4716,PERSONAL_CARE,piece,100,10,LUVLAP WIPES ALOE VERA RS.115
MAKHANA,650,MAK-4717,GENERAL,piece,100,10,MAKHANA
DABUR CLOVE 100G,75,DABCLO100-4718,GENERAL,piece,100,10,DABUR CLOVE 100G
MENTOS FRUIT CONTENT RS.10,10,MENFRUCON-4719,GENERAL,piece,100,10,MENTOS FRUIT CONTENT RS.10
CENTER FRESH XTRA RS.10,10,CENFREXTR-4720,GENERAL,piece,100,10,CENTER FRESH XTRA RS.10
CENTER FRESH SUGARFREE RS.10,10,CENFRESUG-4721,SUGAR,piece,100,10,CENTER FRESH SUGARFREE RS.10
KARE IN ADULT DIAPERS MEDIAM,59,KARINADU-4722,GENERAL,liter,100,10,KARE IN ADULT DIAPERS MEDIAM
KARE IN ADULT DIAPER PANTS XL 2NOS,99,KARINADU-4723,GENERAL,liter,100,10,KARE IN ADULT DIAPER PANTS XL 2NOS
KARE IN ADULT DIAPERS LARGE 2NOS,59,KARINADU-4724,GENERAL,liter,100,10,KARE IN ADULT DIAPERS LARGE 2NOS
EVEREVE L-XL 2PIECES BUY1 & GET1 FREE,85,EVELXL2PI-4725,GENERAL,piece,100,10,EVEREVE L-XL 2PIECES BUY1 & GET1 FREE
BUDS 10,15,BUD10-4726,GENERAL,piece,100,10,BUDS 10
DAIRY MILK 40G RS 50,50,DAIMIL40G-4727,DAIRY,piece,100,10,DAIRY MILK 40G RS 50
MORE LIGHT 1KG,70,MORLIG1KG-4728,GENERAL,bag,100,10,MORE LIGHT 1KG
MORE LIGHT 4KG,520,MORLIG4KG-4729,GENERAL,bag,100,10,MORE LIGHT 4KG
GODREJ LIME SHAVING CRM 78G,83,GODLIMSHA-4730,GENERAL,piece,100,10,GODREJ LIME SHAVING CRM 78G
AT CASTER OIL 500ML,160,ATCASOIL-4731,OILS,ml,100,10,AT CASTER OIL 500ML
TIDE BIG BAR,25,TIDBIGBAR-4732,GENERAL,piece,100,10,TIDE BIG BAR
TATA CHAKRA GOLD 50G,45,TATCHAGOL-4733,GENERAL,piece,100,10,TATA CHAKRA GOLD 50G
PARK AVENUE BODY SPRAY 150ML,250,PARAVEBOD-4734,GENERAL,ml,100,10,PARK AVENUE BODY SPRAY 150ML
PONDS NI,105,PONNI-4735,GENERAL,piece,100,10,PONDS NI
STAY FREE XXL,110,STAFREXXL-4736,GENERAL,piece,100,10,STAY FREE XXL
NIVEA MAN DARK SPOT FACE WASH 100G,249,NIVMANDAR-4737,GENERAL,piece,100,10,NIVEA MAN DARK SPOT FACE WASH 100G
LIFEBUOY 100,10,LIF100-4738,GENERAL,piece,100,10,LIFEBUOY 100
SOUR CHUPA CHUPS CANDY RS.10,10,SOUCHUCHU-4739,GENERAL,piece,100,10,SOUR CHUPA CHUPS CANDY RS.10
KS DEO SPARK 30G,80,KSDEOSPA-4740,GENERAL,piece,100,10,KS DEO SPARK 30G
KASTHURI MMANJAL 50G,30,KASMMA50G-4741,GENERAL,piece,100,10,KASTHURI MMANJAL 50G
GILLETTE GUARD RS.98,98,GILGUARS9-4742,GENERAL,piece,100,10,GILLETTE GUARD RS.98
WOODWARDS GRIPE WATER 100ML,60,WOOGRIWAT-4743,GENERAL,ml,100,10,WOODWARDS GRIPE WATER 100ML
bairo puppy 20,20,BAIPUP20-4744,GENERAL,piece,100,10,bairo puppy 20
MORE LIGHT BAR 10,10,MORLIGBAR-4745,GENERAL,piece,100,10,MORE LIGHT BAR 10
AC GHEE 200ML,192,ACGHE200-4746,GHEE,ml,100,10,AC GHEE 200ML
UJALA AURA 1L,250,UJAAUR1L-4747,GENERAL,piece,100,10,UJALA AURA 1L
UJALA BLISS 1L,250,UJABLI1L-4748,GENERAL,piece,100,10,UJALA BLISS 1L
GODREJ NO.1 COCONUT NEEM,40,GODNO1COC-4749,GENERAL,piece,100,10,GODREJ NO.1 COCONUT NEEM
EXO POWDER 500G,15,EXOPOW500-4750,GENERAL,piece,100,10,EXO POWDER 500G
HENKO BAR 400G,622,HENBAR400-4751,GENERAL,piece,100,10,HENKO BAR 400G
HENKO BAR 250G,35,HENBAR250-4752,GENERAL,piece,100,10,HENKO BAR 250G
HENKO BAR 88G,10,HENBAR88G-4753,GENERAL,piece,100,10,HENKO BAR 88G
HENKO STAIN CARE 500G,84,HENSTACAR-4754,GENERAL,piece,100,10,HENKO STAIN CARE 500G
COL TOTAL ACTIVE PREVENTION 150G,199,COLTOTACT-4755,GENERAL,piece,100,10,COL TOTAL ACTIVE PREVENTION 150G
CLOSEUP 150*2,270,CLO150-4756,GENERAL,piece,100,10,CLOSEUP 150*2
TRESEMME KERATIN ARGAN OIL 25ML,99,TREKERARG-4757,OILS,ml,100,10,TRESEMME KERATIN ARGAN OIL 25ML
DOMEX SPARKLING FRESH 475ML,102,DOMSPAFRE-4758,GENERAL,ml,100,10,DOMEX SPARKLING FRESH 475ML
DOMEX OCEAN FRESH 475ML,102,DOMOCEFRE-4759,GENERAL,ml,100,10,DOMEX OCEAN FRESH 475ML
DOMEX LIME FRESH TOILET CLEANER 1L,245,DOMLIMFRE-4760,OILS,piece,100,10,DOMEX LIME FRESH TOILET CLEANER 1L
DOMEX LIME FRESH 475ML,102,DOMLIMFRE-4761,GENERAL,ml,100,10,DOMEX LIME FRESH 475ML
G NUT FRIED 1KG,170,GNUTFRI-4762,GENERAL,bag,100,10,G NUT FRIED 1KG
LAYS POTATO CHIPS RS.10,10,LAYPOTCHI-4763,BAKERY,piece,100,10,LAYS POTATO CHIPS RS.10
AACHI GINGER GARLIC PASTE (300G),75,AACGINGAR-4764,GENERAL,piece,100,10,AACHI GINGER GARLIC PASTE (300G)
ARUN KESAR PISTA RS.50,50,ARUKESPIS-4765,GENERAL,piece,100,10,ARUN KESAR PISTA RS.50
BANJARAS SANDAL WATER GEL 100ML,90,BANSANWAT-4766,GENERAL,ml,100,10,BANJARAS SANDAL WATER GEL 100ML
REXONA ALOE VERA 25ML,75,REXALOVER-4767,PERSONAL_CARE,ml,100,10,REXONA ALOE VERA 25ML
AACHI ASAFOETIDA POWDER 10G,20,AACASAPOW-4768,GENERAL,piece,100,10,AACHI ASAFOETIDA POWDER 10G
KAJEERA 250G,120,KAJ250-4769,GENERAL,piece,100,10,KAJEERA 250G
ARUN MANGO RS.50,50,ARUMANRS5-4770,GENERAL,piece,100,10,ARUN MANGO RS.50
50 50 gol maal,10,5050GOL-4771,GENERAL,piece,100,10,50 50 gol maal
MOON DALL (SPLIT) 1KG,125,MOODALSPL-4772,DHALL,bag,100,10,MOON DALL (SPLIT) 1KG
MOON DALL (SPLIT) 500G,65,MOODALSPL-4773,DHALL,piece,100,10,MOON DALL (SPLIT) 500G
MOON DALL(SPLIT) 250G,35,MOODAL250-4774,DHALL,piece,100,10,MOON DALL(SPLIT) 250G
WHIS NIGHT XXL,50,WHINIGXXL-4775,GENERAL,piece,100,10,WHIS NIGHT XXL
ANNACHI POO 10G,20,ANNPOO10G-4776,GENERAL,piece,100,10,ANNACHI POO 10G
EVEREST PASTA MIX,79,EVEPASMIX-4777,GENERAL,piece,100,10,EVEREST PASTA MIX
HALDIRAMS BOONDI,55,HALBOO-4778,GENERAL,piece,100,10,HALDIRAMS BOONDI
MANGAL DEEP JAPANES,55,MANDEEJAP-4779,GENERAL,piece,100,10,MANGAL DEEP JAPANES
TULIPS BAMBOO STICK RS65,65,TULBAMSTI-4780,GENERAL,piece,100,10,TULIPS BAMBOO STICK RS65
ANCHOR TOOTH BRUSH RS.30,30,ANCTOOBRU-4781,GENERAL,piece,100,10,ANCHOR TOOTH BRUSH RS.30
TOOTHPICKS 45GMS,31,TOO45G-4782,GENERAL,packet,100,10,TOOTHPICKS 45GMS
PARLE-G RS.30,30,PARRS3-4783,GENERAL,piece,100,10,PARLE-G RS.30
AMUL CHEESE 5 PIECES,87,AMUCHE5-4784,GENERAL,piece,100,10,AMUL CHEESE 5 PIECES
RICE SIVAJI 5KG,325,RICSIV5KG-4785,RICE,bag,100,10,RICE SIVAJI 5KG
SURF EXCEL 500G,110,SUREXC500-4786,GENERAL,piece,100,10,SURF EXCEL 500G
PONDS NATURAL GLOW FACE POWDER30G,125,PONNATGLO-4787,GENERAL,piece,100,10,PONDS NATURAL GLOW FACE POWDER30G
ARUN BUTTERSCOTCH & CHOCOLATE DUAL RS.200,200,ARUBUTCHO-4788,BAKERY,piece,100,10,ARUN BUTTERSCOTCH & CHOCOLATE DUAL RS.200
BLACK SALT 1KG,90,BLASAL1KG-4789,GENERAL,bag,100,10,BLACK SALT 1KG
ODONIL GEL PKT 65,65,ODOGELPKT-4790,GENERAL,piece,100,10,ODONIL GEL PKT 65
HIDE & SEEK 40,40,HIDSEE40-4791,GENERAL,piece,100,10,HIDE & SEEK 40
MAMY POKO L 14 PANTS,210,MAMPOKL-4792,GENERAL,piece,100,10,MAMY POKO L 14 PANTS
MILKY MIST CURD 135G,10,MILMISCUR-4793,DAIRY,piece,100,10,MILKY MIST CURD 135G
PAT HALDI CHANDAN 75G,23,PATHALCHA-4794,GENERAL,piece,100,10,PAT HALDI CHANDAN 75G
KALI PAKKU 10G,18,KALPAK10G-4795,GENERAL,piece,100,10,KALI PAKKU 10G
VIM SCRUB EASY,10,VIMSCREAS-4796,GENERAL,piece,100,10,VIM SCRUB EASY
ARUN STRAWBERRY CHEESECAKE,50,ARUSTRCHE-4797,BAKERY,piece,100,10,ARUN STRAWBERRY CHEESECAKE
HUNTER FLIES KILLER RS.24,24,HUNFLIKIL-4798,GENERAL,piece,100,10,HUNTER FLIES KILLER RS.24
AGN TULIP 70ML,249,AGNTUL70M-4799,GENERAL,ml,100,10,AGN TULIP 70ML
SIVAJI RICE 10KG,650,SIVRIC10K-4800,RICE,bag,100,10,SIVAJI RICE 10KG
UDHAIYAM ASAFOETIDE POWDER 50G,74,UDHASAPOW-4801,GENERAL,piece,100,10,UDHAIYAM ASAFOETIDE POWDER 50G
UDHAIYAM APPALAM CHIPS 100G,40,UDHAPPCHI-4802,BAKERY,piece,100,10,UDHAIYAM APPALAM CHIPS 100G
GOOD HOME DISHWASH BAR RS.10,10,GOOHOMDIS-4803,GENERAL,piece,100,10,GOOD HOME DISHWASH BAR RS.10
KITKAT DARK CHOCOLATE 150G,220,KITDARCHO-4804,BAKERY,piece,100,10,KITKAT DARK CHOCOLATE 150G
BRIT CAKE 10,10,BRICAK10-4805,BAKERY,piece,100,10,BRIT CAKE 10
BRIT CHOCO BROWNIE,90,BRICHOBRO-4806,BAKERY,piece,100,10,BRIT CHOCO BROWNIE
MORE LIGHT 500G,36,MORLIG500-4807,GENERAL,piece,100,10,MORE LIGHT 500G
CHAKRA GOLD 50G,45,CHAGOL50G-4808,GENERAL,piece,100,10,CHAKRA GOLD 50G
DOMEX RS.10,10,DOMRS1-4809,GENERAL,piece,100,10,DOMEX RS.10
UDHAIYAM APPALAM 200G,92,UDHAPP200-4810,GENERAL,piece,100,10,UDHAIYAM APPALAM 200G
GOLD WINNER VANASPATHI 200G,40,GOLWINVAN-4811,GENERAL,piece,100,10,GOLD WINNER VANASPATHI 200G
LASER READY RAZOR RS.10,10,LASREARAZ-4812,GENERAL,piece,100,10,LASER READY RAZOR RS.10
MAKHANA MINT PUDINA 70G,199,MAKMINPUD-4813,GENERAL,piece,100,10,MAKHANA MINT PUDINA 70G
GOOD HOME UNBLOX RS.90,90,GOOHOMUNB-4814,GENERAL,piece,100,10,GOOD HOME UNBLOX RS.90
boomer,10,BOO-4815,GENERAL,piece,100,10,boomer
VENILLA PREMIUM RS.36,36,VENPRERS3-4816,GENERAL,piece,100,10,VENILLA PREMIUM RS.36
BISLERI 1L,20,BIS1L-4817,GENERAL,piece,100,10,BISLERI 1L
YARDLEY LONDON ROOLON,115,YARLONROO-4818,GENERAL,piece,100,10,YARDLEY LONDON ROOLON
AACHI JAM 450G,195,AACJAM450-4819,GENERAL,piece,100,10,AACHI JAM 450G
VICKS VAPORUB 105ML,340,VICVAP105-4820,GENERAL,ml,100,10,VICKS VAPORUB 105ML
PASTA FRYUMS RS.5,5,PASFRYRS5-4821,GENERAL,piece,100,10,PASTA FRYUMS RS.5
YELLOW DIAMOND TOMATO RS.5,5,YELDIATOM-4822,GENERAL,piece,100,10,YELLOW DIAMOND TOMATO RS.5
YELLOW DIAMOND MANGO RS.5,5,YELDIAMAN-4823,GENERAL,piece,100,10,YELLOW DIAMOND MANGO RS.5
YELLOW DIAMOND MASALA RS.5,5,YELDIAMAS-4824,SPICES,piece,100,10,YELLOW DIAMOND MASALA RS.5
YELLOW DIAMOND PUFF RS.5,5,YELDIAPUF-4825,GENERAL,piece,100,10,YELLOW DIAMOND PUFF RS.5
YELLOW DIAMOND NOODLES RS.5,5,YELDIANOO-4826,GENERAL,piece,100,10,YELLOW DIAMOND NOODLES RS.5
COL GENTLE ENAMEL RS.99,99,COLGENENA-4827,GENERAL,piece,100,10,COL GENTLE ENAMEL RS.99
HIMALAYA BABY POWDER 100G,120,HIMBABPOW-4828,PERSONAL_CARE,piece,100,10,HIMALAYA BABY POWDER 100G
HIMALAYA BABY POWDER 200G FREE,210,HIMBABPOW-4829,PERSONAL_CARE,piece,100,10,HIMALAYA BABY POWDER 200G FREE
HIMALAYA BABY SOAP 75G,70,HIMBABSOA-4830,PERSONAL_CARE,piece,100,10,HIMALAYA BABY SOAP 75G
HIMALAYA BABY WIPES RS.99,99,HIMBABWIP-4831,PERSONAL_CARE,piece,100,10,HIMALAYA BABY WIPES RS.99
HIMALAYA ROSE GEL 100ML,90,HIMROSGEL-4832,PERSONAL_CARE,ml,100,10,HIMALAYA ROSE GEL 100ML
HIMALAYA ALOE VERA FACE GEL 100ml,90,HIMALOVER-4833,PERSONAL_CARE,ml,100,10,HIMALAYA ALOE VERA FACE GEL 100ml
HIM ALAYA BHRINGARAJA SHAMPOO RS.2,2,HIMALABHR-4834,PERSONAL_CARE,piece,100,10,HIM ALAYA BHRINGARAJA SHAMPOO RS.2
HIM ALAYA ALOE VERA SHAMPOO RS.2,2,HIMALAALO-4835,PERSONAL_CARE,piece,100,10,HIM ALAYA ALOE VERA SHAMPOO RS.2
HIMALAYA LEMON & HONEY 50ML,95,HIMLEMHON-4836,PERSONAL_CARE,ml,100,10,HIMALAYA LEMON & HONEY 50ML
HIMALAYA BABY LOTION 50ML,60,HIMBABLOT-4837,PERSONAL_CARE,ml,100,10,HIMALAYA BABY LOTION 50ML
HIMALAYA AYURVEDA SANDAL SOAP 125G,69,HIMAYUSAN-4838,PERSONAL_CARE,piece,100,10,HIMALAYA AYURVEDA SANDAL SOAP 125G
HIMALAYA LEMON FW 100ML,179,HIMLEMFW-4839,PERSONAL_CARE,ml,100,10,HIMALAYA LEMON FW 100ML
HIMALAYA ORANGE FW 50ML,115,HIMORAFW-4840,PERSONAL_CARE,ml,100,10,HIMALAYA ORANGE FW 50ML
ZED BLACK LAVENDER RS.60,60,ZEDBLALAV-4841,GENERAL,piece,100,10,ZED BLACK LAVENDER RS.60
ELITE CHOCO CUPCAKE 170G,60,ELICHOCUP-4842,BAKERY,piece,100,10,ELITE CHOCO CUPCAKE 170G
ELITE STRAWBERRY CUPCAKE 170G,60,ELISTRCUP-4843,BAKERY,piece,100,10,ELITE STRAWBERRY CUPCAKE 170G
ODONIL JASMINE FRESHENER,90,ODOJASFRE-4844,GENERAL,piece,100,10,ODONIL JASMINE FRESHENER
MEDIMAX SHAMPOO 200ML,135,MEDSHA200-4845,PERSONAL_CARE,ml,100,10,MEDIMAX SHAMPOO 200ML
GARNIER COLOR NATURALS,99,GARCOLNAT-4846,GENERAL,piece,100,10,GARNIER COLOR NATURALS
GARNIER VITAMIN C SERUM,109,GARVITC-4847,GENERAL,piece,100,10,GARNIER VITAMIN C SERUM
ASWINI HAIR OIL  RS55,55,ASWHAIOIL-4848,OILS,piece,100,10,ASWINI HAIR OIL  RS55
GARNIER MEN FW 50G VITAMIN C,139,GARMENFW-4849,GENERAL,piece,100,10,GARNIER MEN FW 50G VITAMIN C
GARNIER OILCLEAR FW,125,GAROILFW-4850,OILS,piece,100,10,GARNIER OILCLEAR FW
GARNIER MEN ANTI PIMPLE,125,GARMENANT-4851,GENERAL,piece,100,10,GARNIER MEN ANTI PIMPLE
MEDIMIX SHAMPOO RS2,2,MEDSHARS2-4852,PERSONAL_CARE,piece,100,10,MEDIMIX SHAMPOO RS2
